Mass,dTeffdM,dTeffdM_lb,dTeffdM_ub
0.29000000000000004,0.535994010655343,-0.03078900934642999,1.1186537061002246
0.29100000000000004,0.559068858915626,-0.007860270969658443,1.1406782895776755
0.29200000000000004,0.5787721782585046,0.015441829194437064,1.1645244784178486
0.29300000000000004,0.6017724368253989,0.03664591935577459,1.183347509954353
0.29400000000000004,0.6248216429652093,0.058119814267457354,1.2055001118386799
0.29428121960450315,0.6309689288821666,0.06688305729737584,1.2080122538852185
0.29500000000000004,0.6464766774951765,0.08310610196138235,1.2270385862224735
0.29600000000000004,0.6681799911675065,0.10565326317436846,1.2493217534241021
0.29700000000000004,0.6895035482823817,0.12725941663751691,1.2717550888608251
0.29800000000000004,0.7145908522032998,0.14798195032443612,1.2984814316708257
0.29819329599549477,0.7182382348990617,0.15269822360522087,1.3023461278225972
0.29900000000000004,0.7386399667829129,0.1708828155011207,1.3240821172872699
0.30000000000000004,0.7624373423291079,0.19730889912307575,1.351202874891173
0.30100000000000005,0.7872052034397692,0.22280978730385242,1.3789001742001121
0.30200000000000005,0.8095473086188003,0.24870773302208388,1.4019319327463104
0.30300000000000005,0.8340867555468952,0.26981259507624555,1.43237901121629
0.3035271393442765,0.8464231454960259,0.2852763158371331,1.4495835120985054
0.3037108917529434,0.8521635641208761,0.2917187008380535,1.4511632611181886
0.30400000000000005,0.8593620995601852,0.29991680980396895,1.459966771742825
0.30500000000000005,0.8835101249974484,0.32314799695725793,1.4856202379887355
0.30600000000000005,0.9057230160535135,0.34579588714170784,1.5090686512125786
0.30700000000000005,0.9312393070619988,0.37018189878844343,1.5366452511087312
0.3071751507199879,0.9348377317294254,0.3752202317894431,1.5385730390537709
0.30800000000000005,0.9563417321191441,0.3935487857291292,1.5581417304615375
0.30900000000000005,0.9781298300812115,0.41591495041319626,1.58912205971377
0.31000000000000005,1.0011020907211097,0.4410116036177628,1.614152855392259
0.31100000000000005,1.0266546628697661,0.4646305727234968,1.6435818499365018
0.31200000000000006,1.0512887704460647,0.49216781776449114,1.6747102772883296
0.31300000000000006,1.0775464893565012,0.513333941555337,1.7047304899245643
0.31400000000000006,1.1028058728949213,0.5369576821177207,1.7309138498028127
0.31500000000000006,1.127878185040799,0.5604231799263388,1.7577877033736042
0.3159081157786916,1.1496421709980045,0.5840485600920126,1.7821634022274297
0.31600000000000006,1.152784004071339,0.5816028883465131,1.7849083712267153
0.31700000000000006,1.1773695756005191,0.6098931306081188,1.8114723565793471
0.31800000000000006,1.2031726238601084,0.6292804653076354,1.8332183411998395
0.31900000000000006,1.2272066913468729,0.6534604786321325,1.8585254327759868
0.32000000000000006,1.2501551079924955,0.675268168970024,1.8823331029225838
0.32008860907817804,1.2527286752002464,0.6772547097690866,1.8837532939447907
0.32100000000000006,1.2779412913971582,0.7020197061248878,1.9087490400646072
0.32200000000000006,1.3003997950754362,0.7276295253967009,1.9413337814672351
0.32300000000000006,1.3240645963723687,0.748838717690054,1.965114153407002
0.32400000000000007,1.3495316548409881,0.7724240419434707,1.9866849137343832
