Mass,dlogLumdM,dlogLumdM_lb,dlogLumdM_ub
0.40536323829516313,0.0017754906003032323,0.0011137047544033558,0.0022771326966433297
0.4060000000000001,0.0017739664509058319,0.001117937931022968,0.002273179516895101
0.4070000000000001,0.0017754697130801158,0.0011236429430151577,0.002268563185597188
0.4080000000000001,0.0017763702741211895,0.0011372625761551457,0.002266479240065733
0.4090000000000001,0.0017800841572739705,0.001153039807581924,0.0022636359139678206
0.4100000000000001,0.0017829266238454594,0.0011730346933843294,0.0022603082706450983
0.41067343058300265,0.0017868165236953838,0.0011875185733985296,0.002258957548706392
0.4110000000000001,0.001787556123426598,0.001193139703804288,0.0022575746871623765
0.4120000000000001,0.0017950203308113293,0.0012116799208186264,0.00226084292515805
0.4130000000000001,0.001804957084747415,0.0012348026723587636,0.0022618022120781405
0.41302240271594065,0.0018035502194159027,0.0012328005282907224,0.0022622084621008696
0.4140000000000001,0.0018144017470108527,0.0012631016542807827,0.002266002636962991
0.4150000000000001,0.0018258826595662948,0.001289313566955782,0.002270448580399494
0.4160000000000001,0.0018377344471535036,0.0013213394223730633,0.0022760968309260415
0.4170000000000001,0.0018536749288137232,0.0013524470305215596,0.002280341538912157
0.4180000000000001,0.0018683034232085665,0.0013827942582559614,0.0022897049678076735
0.4190000000000001,0.0018843631462250449,0.001414734589897579,0.0022984106417899427
0.4200000000000001,0.0019018717512440972,0.0014481970853995022,0.002310531938543339
0.4210000000000001,0.0019219279240505784,0.0014785922019425954,0.0023247295665065042
0.4220000000000001,0.0019431414990760097,0.0015149519060480903,0.002339414741590885
0.4230000000000001,0.0019623381742775443,0.0015418839784410384,0.002353850250960055
0.4240000000000001,0.001983207532562408,0.0015775743214681017,0.0023696235973414016
0.4250000000000001,0.002005531771367197,0.0016074084814047469,0.0023854286574006124
0.4250810591092923,0.002008551924911817,0.0016103415561655949,0.0023857076110004004
0.42563907293008796,0.002018704758144915,0.0016248162249428238,0.0023971043301536923
0.4260000000000001,0.0020279030946778664,0.0016354372012606058,0.0024034947652340696
0.4270000000000001,0.002048716215669847,0.0016621716098362235,0.0024203675474653813
0.4280000000000001,0.0020706507777479306,0.0016916697287221436,0.0024429375826188877
0.4290000000000001,0.0020936058248523775,0.0017179184017502482,0.002462242817002082
0.4300000000000001,0.0021174309565427977,0.0017455468084509255,0.0024830133181875627
0.4310000000000001,0.00213865295029693,0.0017740799890668378,0.0025066636957510246
0.4320000000000001,0.002158619179196531,0.0017986151827806198,0.002532758222100265
0.4330000000000001,0.0021812634069376382,0.0018233888993106552,0.002556960820002547
0.4340000000000001,0.002203145803872311,0.0018446077016884804,0.0025812754857255705
0.4350000000000001,0.002223677602599056,0.0018663075291315118,0.0026057410004906674
0.4360000000000001,0.002247269466673728,0.001888793302425435,0.002628262686814659
0.4370000000000001,0.0022669602011850024,0.0019066815878853497,0.0026540415056607344
0.4380000000000001,0.002287592439317213,0.0019299072021962123,0.002680519319678873
0.4390000000000001,0.002310017241332649,0.0019473733546752185,0.0027035364697924644
0.4400000000000001,0.0023286756601880606,0.0019659247123488925,0.0027289978985999804
0.44054675150163847,0.002339875203081651,0.0019757201515485084,0.0027439232590192003
0.4410000000000001,0.0023497701137078697,0.0019855766953347127,0.00275374745698229
0.4420000000000001,0.002370398562510471,0.002002488926903819,0.0027761700260818083
0.4430000000000001,0.0023901747798799216,0.0020176376294888964,0.002799053063042332
0.4440000000000001,0.002408598479944731,0.0020339687723860598,0.0028249682377593953
0.4450000000000001,0.0024263143634084576,0.002050978087699369,0.0028482872143438505
0.4460000000000001,0.0024434927707444954,0.0020661915272587707,0.0028714852841267187
0.4470000000000001,0.0024600994889041054,0.002084477923287087,0.00289390825480567
0.4480000000000001,0.002478303156621272,0.0020982272348156112,0.0029148160730761152
0.4490000000000001,0.002496729813554608,0.0021147730831619226,0.00293811717806221
0.4500000000000001,0.0025104150529332413,0.002127392092717864,0.0029554920443069514
0.4510000000000001,0.0025272014872871726,0.0021396379072192565,0.0029767499992132307
0.4520000000000001,0.0025433070487934583,0.00215668437353371,0.0029910244212895012
0.4530000000000001,0.002557074950249845,0.0021704538805414134,0.0030089244609002672
0.4540000000000001,0.0025714450302436716,0.002182392565332052,0.0030240950596469463
0.45500000000000007,0.002584447169767287,0.002197055812773933,0.0030419173183649363
0.45600000000000007,0.0025989743212937815,0.0022091685388117032,0.00305532208002243
0.4570000000000001,0.002614095643989282,0.002220095350921823,0.0030687813615183426
0.4580000000000001,0.0026255436404840843,0.002233464784862347,0.003083876327659797
0.4590000000000001,0.0026391371756154416,0.0022433030753124593,0.0030994238014577973
0.4600000000000001,0.0026505064454645615,0.0022547820987114187,0.003111493349738069
0.46079381980549183,0.0026596182019913003,0.0022607294623840733,0.0031220394075715608
0.4610000000000001,0.0026618757146220457,0.002263883838381165,0.003125039870406546
0.4620000000000001,0.00267628463329007,0.0022748123316959135,0.003136599540472886
0.4630000000000001,0.002687592880695361,0.0022817320512411986,0.003144751374201606
0.4640000000000001,0.0026949532742850655,0.0022919912121293815,0.003155581813973656
0.4650000000000001,0.0027051787797236484,0.0023018857070119456,0.0031654973493191784
0.46539542261852596,0.002708030990264921,0.0023041111734169607,0.00316904365910997
0.4660000000000001,0.0027131241680498817,0.0023103015722804347,0.0031732214144346116
0.4670000000000001,0.0027210711883504306,0.0023152563107162894,0.0031820263356149786
0.4680000000000001,0.0027278562621552887,0.0023191584355748765,0.003188786957666641
0.4690000000000001,0.002732964353482485,0.0023282177154788056,0.003197468703505504
0.4700000000000001,0.0027370089007634417,0.0023311070596888418,0.003201314340141246
0.4700624963461735,0.002737873854373272,0.0023311850554834676,0.003200056708362613
0.4710000000000001,0.00274053489724274,0.0023354212051752265,0.0032074474450351775
0.4720000000000001,0.002745136664773762,0.002338442909717242,0.0032092601745968216
0.4730000000000001,0.0027472542200237863,0.002339810342217142,0.0032147648103052384
0.4740000000000001,0.0027528099796534774,0.0023417604913224034,0.003218055455946045
0.4750000000000001,0.002758598739097518,0.0023416862294643173,0.0032197580576906314
0.4760000000000001,0.002762231636401277,0.0023409281989280823,0.003221563631588537
0.4770000000000001,0.0027608081467365,0.002341882808225148,0.003222838705401091
0.4780000000000001,0.002763606794539627,0.002343580349976975,0.0032233562628377474
0.4790000000000001,0.0027635363542265487,0.0023398696033513494,0.003222734114290481
0.47916487467198,0.002765878364744862,0.002340036212793142,0.0032213498975934914
0.4800000000000001,0.002764708525722612,0.002339664327179398,0.003221760752374093
0.4810000000000001,0.0027653339698816516,0.0023414643510328635,0.0032197713636565066
0.4820000000000001,0.0027667235429132803,0.002338238443103328,0.0032188870113530545
0.4830000000000001,0.0027668782242853186,0.00233783099996626,0.003216539442577825
0.4840000000000001,0.00276434075593928,0.0023343671716647687,0.003217281823552293
0.48492429613217025,0.002763864836667179,0.0023321713711415915,0.0032141907939088757
0.4850000000000001,0.002763870353735439,0.0023312090538860778,0.0032140228763340743
0.4860000000000001,0.00276370814293743,0.0023302892138355293,0.0032087039388180977
0.4870000000000001,0.0027620402700585045,0.0023207909591711536,0.0032086884230239634
0.4876791463813632,0.002761033372497298,0.0023218988244296896,0.003206084106666757
0.4880000000000001,0.0027606582026922584,0.002320494375670086,0.003205169096249686
0.4890000000000001,0.0027575267993002303,0.0023183384286960505,0.0031996707577994486
0.4900000000000001,0.002754890402849658,0.0023148247182625567,0.003197567481663184
0.4910000000000001,0.002754404582356798,0.002310702558730362,0.00319447300705527
0.4920000000000001,0.002752881161126938,0.002310526540178031,0.0031917702076549033
0.4930000000000001,0.0027498770476977086,0.00230855018688285,0.0031913404875495636
0.4940000000000001,0.0027475347160216346,0.002303953586024095,0.0031857548799327806
0.4950000000000001,0.0027438112510243863,0.002301711997716698,0.0031804483962385396
0.49530570055301915,0.002743702924468411,0.0022989779199797996,0.0031796368095001353
0.4960000000000001,0.002739033407903372,0.002299339128345779,0.0031767822925665838
0.4970000000000001,0.002737028418316492,0.0022973253978335615,0.0031753633200137564
0.4980000000000001,0.0027327143951740183,0.0022947275378737107,0.003170296847776154
0.4990000000000001,0.0027302929639031214,0.002293621663935554,0.0031675722760153534
0.5000000000000001,0.00272596120218977,0.0022915242298977246,0.0031633828121654523
0.5010000000000001,0.00272224432760472,0.002292673385656418,0.003158449312661168
0.5020000000000001,0.002720156868048631,0.0022893860370614173,0.0031574605110927176
0.502351060658057,0.002718815984674312,0.002289566004385254,0.003154754217082815
0.5030000000000001,0.0027168415625323777,0.0022867280165474926,0.003153336607946226
0.5040000000000001,0.00271276640671898,0.002287769671087881,0.0031481595781982785
0.5050000000000001,0.0027107493079854077,0.0022868733364855456,0.00314498672900115
0.5060000000000001,0.0027083819984015456,0.002283412251214339,0.003136580050560375
0.5070000000000001,0.0027048792336276982,0.002281622836740674,0.0031372964661921274
0.5080000000000001,0.0027022213123229478,0.0022822688963855665,0.0031318090683895333
0.5090000000000001,0.0027009596541371795,0.002282179389416676,0.0031267730898189186
0.5100000000000001,0.0026979435892427383,0.0022794748736884936,0.003120185404214684
0.5110000000000001,0.002694647430440661,0.002277754220268123,0.0031176587676937668
0.5120000000000001,0.002693703353387048,0.002283337968002299,0.003114235876724536
0.5130000000000001,0.002690015876335522,0.0022791201549524427,0.003110185124200664
0.5140000000000001,0.0026906108555629733,0.0022810466377073467,0.003107036468858182
0.5150000000000001,0.002687270610594887,0.002274637974656188,0.0031040254945533703
0.5160000000000001,0.0026858475983344123,0.0022728316260584736,0.0031000158720772475
0.5170000000000001,0.002682209380217404,0.0022728139563006895,0.003093662669498949
0.5180000000000001,0.002680834665389892,0.002272049951832279,0.0030911881134858096
0.5190000000000001,0.0026778420712992627,0.002271061319626305,0.003085174312013481
0.5200000000000001,0.002678183670531962,0.002264372010388123,0.0030812506155890604
0.5210000000000001,0.0026760390590562615,0.0022663270059149945,0.003079353415362343
0.5220000000000001,0.0026701653109311736,0.002260877860649959,0.0030757771693476826
0.5230000000000001,0.0026694754200507374,0.0022586140907441235,0.003072008945010017
0.5239716844460169,0.0026656006077447397,0.0022560557751484106,0.0030747301850561383
0.5240000000000001,0.0026673675987664517,0.002257949774077527,0.003072048348171653
0.5250000000000001,0.002662552777519569,0.002255697213663738,0.003069208772612426
0.5260000000000001,0.0026608198713892546,0.0022540637860770443,0.003068378725890518
0.5270000000000001,0.0026582700616364324,0.0022515483130555914,0.0030656859413692554
0.5280000000000001,0.0026554219301483917,0.002247067319454119,0.0030629752797686712
0.5290000000000001,0.0026507397500988446,0.002238524341825646,0.0030625911487606387
0.5300000000000001,0.0026470096102761786,0.002233685590769622,0.0030583963703564743
0.5310000000000001,0.002644477066989224,0.002228956331089039,0.0030597769239115525
0.5320000000000001,0.002642336819372612,0.002222929485600962,0.003058778740130146
0.5330000000000001,0.0026409098827989714,0.0022195949080624213,0.0030612480341771615
0.5340000000000001,0.002639109740289437,0.002209108083888538,0.0030623050131512552
0.5350000000000001,0.002635008291502638,0.002202286509205179,0.0030619607184802925
0.5360000000000001,0.0026301163966205928,0.0021918297123122476,0.003063148569094153
0.5370000000000001,0.0026285795019844412,0.0021847755431082605,0.0030643889106618085
0.5380000000000001,0.0026261564957804455,0.0021748120689167685,0.0030666736344391408
0.5390000000000001,0.0026214171524882577,0.0021669184312001185,0.0030689175622663567
0.54,0.0026207379965106957,0.002161408892562902,0.0030714134446855296
0.5410000000000001,0.002616202178312484,0.0021517172743741714,0.0030762012071595063
0.5411226687754557,0.002615580841979673,0.0021503966018052993,0.003074028712379885
0.542,0.002614809584285187,0.002140312865140945,0.003075481872927012
0.5430000000000001,0.0026117397331331432,0.0021312395409868227,0.003076107641902913
0.544,0.002610112439369682,0.0021187939397707533,0.0030767906540927056
0.5450000000000002,0.002607013451821645,0.002107230493764883,0.0030828405731790753
0.5451499868232611,0.0026065585294848263,0.00210862913053273,0.003080738091260133
0.546,0.002606413421352456,0.0020996694816568487,0.0030835797544473314
0.5470000000000002,0.0026017393397126175,0.0020978143418314377,0.0030889325638473433
0.547074622343345,0.0026029492455015442,0.0020985581830515647,0.003087038885456275
0.548,0.00259954712315072,0.0020886061140676076,0.0030955351332784473
0.5490000000000002,0.002598455499279245,0.0020801363303217485,0.0030965516668213355
0.55,0.002597544909287341,0.0020749040498389596,0.0031007575811128544
0.5510000000000002,0.002596312949507411,0.0020649549802614375,0.003107265640338925
0.5513296517400597,0.0025980392562859876,0.0020616834050189853,0.003109178415568772
0.552,0.002598112204510789,0.002058467620957773,0.0031122464528076385
0.552761719306835,0.002599181131279551,0.002053830842882559,0.0031166272156408987
0.5530000000000002,0.0025994499586919216,0.002054584586074285,0.003116928049083124
0.554,0.00259802214128414,0.0020516541124185926,0.003122923250037571
0.5550000000000002,0.00259919465942527,0.0020487811476219407,0.0031287481910121945
0.556,0.0026016045369886623,0.002047592811792908,0.0031345978258460407
0.5565150943746826,0.002601890945591279,0.0020456902167323822,0.0031340943592908
0.5570000000000002,0.0026035623559436225,0.002047667864995543,0.003137795129880702
0.558,0.002606132283504436,0.0020484280041056634,0.0031413608225874254
0.5590000000000002,0.002607478441007377,0.0020469665353959705,0.0031451145160237403
0.56,0.002608973704351709,0.0020491100140126273,0.0031496310807171573
0.5603358474285367,0.002609863776807866,0.0020471957973211908,0.0031539997021113203
0.5610000000000002,0.0026146139540217895,0.0020489747991298724,0.003157630557775475
0.562,0.0026196860298382182,0.00205276253164675,0.003164159417517957
0.5630000000000002,0.0026249775866533788,0.0020573605133296364,0.003173291925695393
0.5640000000000001,0.002630973687607984,0.0020631995747999615,0.003179489206005038
0.5650000000000002,0.0026375947558351354,0.002068919049971648,0.003185025472213019
0.5660000000000001,0.002644116526391179,0.002075863517317322,0.003195755019996237
0.5670000000000002,0.002651757180146222,0.0020807285506144984,0.0032030895636842695
0.5680000000000001,0.0026579009522752126,0.0020876301295748,0.003211884902225372
0.5690000000000002,0.0026655298077601364,0.0020955555393496173,0.0032173511964682633
0.5700000000000001,0.0026725265414863407,0.0021061771309934855,0.003223238571452327
0.5710000000000002,0.0026795479067692578,0.0021114463849339037,0.003231306481614289
0.5720000000000001,0.0026866672852054714,0.002123560828862695,0.003237022419048159
0.5730000000000002,0.0026943231394388804,0.002132061256231026,0.0032468129063679078
0.5740000000000001,0.0027002602369201067,0.0021427284239606444,0.0032519098626416472
0.5750000000000002,0.002706930672125695,0.0021521603457448028,0.003262685740902803
0.5760000000000001,0.0027161150528970178,0.0021643458672221533,0.003268673901902075
0.5770000000000002,0.0027248713868408205,0.0021762690301735292,0.0032793712848075
0.5780000000000001,0.0027339396326827555,0.0021849904452994552,0.003289130328997075
0.5790000000000002,0.0027425480663913118,0.002195687555396378,0.0032977092822100806
0.5800000000000001,0.0027511278852989855,0.0022102475267889088,0.0033042627581335833
0.5810000000000002,0.0027571847454328,0.0022206682185222227,0.003314652361997688
0.5820000000000001,0.002766006058038084,0.0022311678511923697,0.0033248528181707864
0.5830000000000002,0.00277070697553529,0.002240806794109822,0.0033350157859717146
0.5840000000000001,0.002777930552203063,0.002245999225429016,0.0033450168286191036
0.5850000000000002,0.0027852412190175423,0.002252416610911311,0.00335282512957462
0.5860000000000001,0.002790170964037435,0.0022618360467909038,0.0033606617960851557
0.5870000000000002,0.0027947126141922266,0.002270616743096626,0.003370995216594178
0.5880000000000001,0.002798936635872216,0.002276818942741957,0.0033756611594779424
0.5890000000000002,0.0028034166054756566,0.0022827642391707076,0.0033861682542291947
0.5899094400932794,0.0028085671627290235,0.0022894744985667566,0.0033988044708219258
0.5900000000000001,0.0028089499147078657,0.002288782706638076,0.003397455314088036
0.5910000000000002,0.002813401363788312,0.00229376293893543,0.0034092421734089016
0.5920000000000001,0.0028176702191386334,0.002292881306033811,0.0034192156380246043
0.5930000000000002,0.002819321729495725,0.0022945944154209703,0.0034331755406420686
0.5940000000000001,0.002822384283211637,0.002294871661283006,0.003441639751053462
0.5950000000000002,0.002822792567316167,0.0022951903856130084,0.0034498610917598504
0.5960000000000001,0.0028213323992677267,0.0022911547778150837,0.0034636661669782036
0.5970000000000002,0.002819400784323382,0.0022863662916715643,0.003476099000009315
0.5980000000000001,0.0028171135543288623,0.0022798637659385496,0.003488765017068719
0.5986891992932123,0.002816374135315444,0.0022781803855225265,0.0034956117450398996
0.5990000000000002,0.002816708865484987,0.0022753631227530146,0.003503454559436085
0.6000000000000001,0.0028154868490758776,0.0022690497930978296,0.003510427278792127
0.6010000000000002,0.0028101306182853306,0.0022603626053474086,0.0035331899069235137
0.6020000000000001,0.002805547946786305,0.0022480252858431025,0.0035460050738860983
0.6030000000000002,0.002802979517544277,0.0022298543189753555,0.003564104390050591
0.6040000000000001,0.0027990970863773744,0.0022179470132771915,0.003582573839760712
0.6050000000000002,0.0027943566571748983,0.002204540249298831,0.003596113491365235
0.6060000000000001,0.0027857642091187814,0.002182913858069208,0.0036133126434380186
0.6070000000000002,0.002779208392428146,0.0021638857807412546,0.003639356288267854
0.6080000000000001,0.0027729412137317173,0.002141167469573162,0.00365796442952915
0.6090000000000002,0.0027653705294147504,0.00211874759816537,0.0036835524384443968
0.6100000000000001,0.002756329679428533,0.002095286284514319,0.0037072271483851245
0.6110000000000002,0.0027478507167131606,0.0020644738194736754,0.00373294595713966
0.6120000000000001,0.0027435423600300638,0.0020399246645143544,0.003753574212884765
0.6130000000000002,0.0027369297752081008,0.0020049865195756146,0.00377703997306236
0.6140000000000001,0.002726366190364435,0.0019740310527218466,0.0038061537369714696
0.6150000000000002,0.0027164646214143423,0.0019403000003708395,0.0038326206361446995
0.6160000000000001,0.002711896195088761,0.0019063744779395802,0.0038593407286822835
0.6165500066672462,0.002706380839514582,0.0018857600798015592,0.0038751152503695985
0.6170000000000002,0.002701737251283943,0.001871384039637534,0.003879569518374465
0.6180000000000001,0.0026911421545290875,0.001835106202017325,0.003905062027221468
0.6190000000000002,0.002685334099211278,0.0017970854262495356,0.003931633313983944
0.6200000000000001,0.002677953968101836,0.0017551522924853019,0.0039598733109125735
0.6210000000000002,0.002665264623154945,0.001721509544405676,0.003993947407534524
0.6220000000000001,0.0026601179257687868,0.0016749004509772666,0.004027557726569703
0.6230000000000002,0.0026500260338536506,0.001633905029156918,0.0040591346956111935
0.6240000000000001,0.0026412145900321,0.0015891056579597756,0.004081474144668203
0.6250000000000002,0.002633675447165645,0.0015432849982153693,0.004120021005052276
0.6260000000000001,0.002628218476265689,0.0014992685107604283,0.004150776710992206
0.6270000000000002,0.0026204135263509414,0.0014511410660432073,0.004177293150326909
0.6280000000000001,0.0026130370089292748,0.0013985008199489612,0.004212936370812561
0.6290000000000002,0.0026008204177354398,0.0013518003555523309,0.00424613317911876
0.6300000000000001,0.0025952779086131877,0.0013078064970460561,0.004278315229145014
0.6310000000000002,0.0025846457603689423,0.001261532682831939,0.004321447466874922
0.63124373429079,0.0025821258319475666,0.0012473719907674034,0.004327547643402534
0.6320000000000001,0.002577283258589461,0.0012103333787988526,0.004360384687444574
0.6330000000000002,0.002570004338965304,0.0011670026757019366,0.004398937505180665
0.6340000000000001,0.002561646652288165,0.001125455927652147,0.00443990320588772
0.6350000000000002,0.0025552721387829824,0.0010703834872028061,0.004477109883867539
0.6360000000000001,0.0025474609796192127,0.0010193884406706126,0.004502221148482162
0.6370000000000002,0.0025391830967106893,0.0009672213128963743,0.004544768601804373
0.6380000000000001,0.002531398385341262,0.0009159543781308096,0.004581054111694389
0.6390000000000002,0.0025190765143581545,0.0008582005506915971,0.0046156694699532414
0.6400000000000001,0.002511952216620714,0.0008119334625746032,0.004656516593367137
0.6410000000000002,0.00249935619717337,0.0007524853297260822,0.004693983741014546
0.6420000000000001,0.002498022930221215,0.0007045043556533383,0.004725353693849578
0.6430000000000002,0.002491381330575437,0.0006589110480833414,0.0047565994229373425
0.6440000000000001,0.0024840770402293853,0.000605069129627474,0.004804160010927837
0.6450000000000002,0.002479060516036108,0.0005570624750930014,0.004845816162235342
0.6460000000000001,0.0024716343682200615,0.0004967706030885378,0.004877638577669455
0.6470000000000002,0.002470329218607152,0.0004479894407894055,0.004922791353370577
0.6480000000000001,0.0024621080659425355,0.0003967074319337154,0.004956945878076872
0.6490000000000002,0.002459067555578716,0.0003477931337375498,0.004991321777607451
0.6500000000000001,0.002457659539231977,0.0003008814733146747,0.005022652047781207
0.6510000000000002,0.002454664214104012,0.0002485745238793912,0.00504992229500243
0.6520000000000001,0.0024545314529949114,0.00019540745054086558,0.005090027811800045
0.6530000000000002,0.0024526727034952867,0.0001493413756396298,0.005128629535087443
0.6540000000000001,0.0024514771672799994,9.840871094756819e-05,0.005180311168969242
0.6550000000000002,0.002442661815165974,4.716314375033803e-05,0.005210345787429745
0.6560000000000001,0.002432519675714922,-1.1480031419683487e-06,0.005248569654424382
0.6570000000000003,0.002424252432978083,-5.437493750725235e-05,0.005292303036511105
0.6580000000000001,0.002412913696777706,-0.0001064497297459379,0.00532910996168937
0.6590000000000003,0.0024077356547265423,-0.00014712347520320652,0.005365382441549476
0.6600000000000001,0.0024054561713200153,-0.00020151221380076352,0.005399254088646754
0.6610000000000003,0.0023988438773144007,-0.0002515662379378219,0.005437573822789172
0.6620000000000001,0.0023866450327768756,-0.00031419145182796514,0.005468806947096576
0.6630000000000003,0.0023867156322467963,-0.0003594076894488531,0.005504622728386939
0.6640000000000001,0.0023783282066412842,-0.0004047110262744909,0.005530789243939066
0.6650000000000003,0.00236884368576908,-0.0004601090466356102,0.00556880893435679
0.6660000000000001,0.002362769560888515,-0.0005087266697855653,0.005599465872942789
0.6670000000000003,0.002363146242871482,-0.0005490567546596239,0.005634391493562944
0.6680000000000001,0.0023565090614560166,-0.0005983265071651398,0.005667168922336152
0.669,0.002354740330323514,-0.0006502445245040597,0.0056977515713715465
0.67,0.002356440124210379,-0.0006901938490707848,0.005717067356517981
